ts,equity_total_usdt,realized_pnl_usdt,unrealized_pnl_usdt,cash_balance_usdt
2024-01-17T03:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-17T04:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-17T05:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-17T06:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-17T07:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-17T08:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-17T09:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-17T10:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-17T11:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-17T12:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-17T13:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-17T14:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-17T15:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-17T16:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-17T17:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-17T18:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-17T19:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-17T20:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-17T21:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-17T22:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-17T23:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-18T00:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-18T01:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-18T02:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-18T03:00:00Z,102484.39722056473137301363181,0,0,0
2024-01-18T04:00:00Z,102470.04694532831901706785695,0,0,0
2024-01-18T05:00:00Z,102461.26507752878476416528509,0,0,0
2024-01-18T06:00:00Z,102537.37459845808162265424123,0,0,0
2024-01-18T07:00:00Z,102505.17441652645602867814440,0,0,0
2024-01-18T08:00:00Z,102478.82881312785326997042881,0,0,0
2024-01-18T09:00:00Z,102382.22826733297648804213833,0,0,0
2024-01-18T10:00:00Z,102379.30097806646507040794771,0,0,0
2024-01-18T11:00:00Z,102321.23476819493787006601063,0,0,0
2024-01-18T12:00:00Z,102321.23476819493787006601063,0,0,0
2024-01-18T13:00:00Z,102321.23476819493787006601063,0,0,0
2024-01-18T14:00:00Z,102321.23476819493787006601063,0,0,0
2024-01-18T15:00:00Z,102321.23476819493787006601063,0,0,0
2024-01-18T16:00:00Z,102321.23476819493787006601063,0,0,0
2024-01-18T17:00:00Z,102321.23476819493787006601063,0,0,0
2024-01-18T18:00:00Z,102321.23476819493787006601063,0,0,0
2024-01-18T19:00:00Z,102321.23476819493787006601063,0,0,0
2024-01-18T20:00:00Z,102321.23476819493787006601063,0,0,0
