ts,equity_total_usdt,realized_pnl_usdt,unrealized_pnl_usdt,cash_balance_usdt
2024-01-14T20:00:00Z,102364.08130384214341638017127,0,0,0
2024-01-14T21:00:00Z,102403.29163623354935902318061,0,0,0
2024-01-14T22:00:00Z,102303.30528863546420528350680,0,0,0
2024-01-14T23:00:00Z,102393.48905313569787336242828,0,0,0
2024-01-15T00:00:00Z,102405.25215285311965615533108,0,0,0
2024-01-15T01:00:00Z,102217.04255737437113146888625,0,0,0
2024-01-15T02:00:00Z,102242.52927342878499418684232,0,0,0
2024-01-15T03:00:00Z,102038.63554499347409244319375,0,0,0
2024-01-15T04:00:00Z,102130.77982611327805765426570,0,0,0
2024-01-15T05:00:00Z,102154.30602554812162324007130,0,0,0
2024-01-15T06:00:00Z,102150.38499230898102897577037,0,0,0
2024-01-15T07:00:00Z,102050.39864471089587523609655,0,0,0
2024-01-15T08:00:00Z,102109.21414329800478920061056,0,0,0
2024-01-15T09:00:00Z,101952.37281373238101862857320,0,0,0
2024-01-15T10:00:00Z,102183.71377484167608022232831,0,0,0
2024-01-15T11:00:00Z,102199.39790779823845727953205,0,0,0
2024-01-15T12:00:00Z,102242.52927342878499418684232,0,0,0
2024-01-15T13:00:00Z,102252.33185652663647984759466,0,0,0
2024-01-15T14:00:00Z,102191.55584131995726875093018,0,0,0
2024-01-15T15:00:00Z,102393.48905313569787336242828,0,0,0
2024-01-15T16:00:00Z,102401.33111961397906189103015,0,0,0
2024-01-15T17:00:00Z,102295.46322215718301675490493,0,0,0
2024-01-15T18:00:00Z,102273.89753934190974830124979,0,0,0
2024-01-15T19:00:00Z,102269.97650610276915403694886,0,0,0
2024-01-15T20:00:00Z,102179.79274160253548595802738,0,0,0
2024-01-15T21:00:00Z,102181.75325822210578309017784,0,0,0
2024-01-15T22:00:00Z,102185.67429146124637735447878,0,0,0
2024-01-15T23:00:00Z,102269.97650610276915403694886,0,0,0
2024-01-16T00:00:00Z,102215.08204075480083433673578,0,0,0
2024-01-16T01:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T02:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T03:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T04:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T05:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T06:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T07:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T08:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T09:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T10:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T11:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T12:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T13:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T14:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T15:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T16:00:00Z,102253.62899251027745727664429,0,0,0
